id,url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,city
o,https://adresowo.pl/o/mieszkanie-gdansk-zabianka-ul-tysiaclecia-1-pokoj-d1m0x3,ponad miesiąc temu,6,Gdańsk Żabianka,ul. Tysiąclecia,Apartment,1,32,Bez pośredników,480000,15000,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-nowy-port-ul-wyzwolenia-2-pokojowe-r1b0a3,ponad miesiąc temu,20,Gdańsk Nowy Port,ul. Wyzwolenia,Apartment,2,50,Bez pośredników,555000,11212,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-juliusza-slowackiego-3-pokojowe-v6o1p7,ponad miesiąc temu,5,Gdańsk Wrzeszcz,ul. Juliusza Słowackiego,Apartment,3,83,Oferta biura nieruchomości,1333920,16000,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-ostrolecka-2-pokojowe-v3j8p8,ponad miesiąc temu,7,Gdańsk Ujeścisko,ul. Ostrołęcka,Apartment,2,44,Oferta biura nieruchomości,569000,12932,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-stefana-zeromskiego-2-pokojowe-t2k5d8,ponad miesiąc temu,20,Gdynia Śródmieście,ul. Stefana Żeromskiego,Apartment,2,29,Bez pośredników,1200000,41812,Gdynia
o,https://adresowo.pl/o/mieszkanie-sopot-brodwino-ul-oskara-kolberga-4-pokojowe-g3f6u6,ponad miesiąc temu,19,Sopot Brodwino,ul. Oskara Kolberga,Apartment,4,68,Bez pośredników,1100000,16176,Sopot
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-angielska-grobla-3-pokojowe-l9w1k0,ponad miesiąc temu,4,Gdańsk Śródmieście,ul. Angielska Grobla,Apartment,3,72,Bez pośredników,1899999,26389,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-2-pokojowe-q7d7g4,ponad miesiąc temu,10,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,2,54,Oferta biura nieruchomości,1128000,20889,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-zabornia-ul-sw-huberta-3-pokojowe-w5i1x8,ponad miesiąc temu,19,Gdańsk Zabornia,ul. św. Huberta,Apartment,3,81,Oferta biura nieruchomości,1090000,13376,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-zaspa-ul-dywizjonu-303-1-pokoj-f8k4t5,ponad miesiąc temu,8,Gdańsk Zaspa,ul. Dywizjonu 303,Apartment,1,35,Bez pośredników,549000,15867,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-jagiellonska-2-pokojowe-j2w7g9,ponad miesiąc temu,11,Gdańsk Przymorze,ul. Jagiellońska,Apartment,2,31,Bez pośredników,549000,17710,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-sienna-grobla-2-pokojowe-l4j4k0,ponad miesiąc temu,16,Gdańsk Śródmieście,ul. Sienna Grobla,Apartment,2,33,Bez pośredników,799000,23865,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-browarna-3-pokojowe-e4j9z8,ponad miesiąc temu,21,Gdańsk Śródmieście,ul. Browarna,Apartment,3,80,Oferta biura nieruchomości,1260000,15750,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-radunska-2-pokojowe-d7k6j5,ponad miesiąc temu,20,Gdańsk Orunia,ul. Raduńska,Apartment,2,42,Oferta biura nieruchomości,479000,11405,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-dolne-miasto-ul-zielona-3-pokojowe-q3a1v5,ponad miesiąc temu,19,Gdańsk Dolne Miasto,ul. Zielona,Apartment,3,69,Bez pośredników,859000,12449,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-stefanii-sempolowskiej-3-pokojowe-l5b3m8,ponad miesiąc temu,8,Gdańsk Śródmieście,ul. Stefanii Sempołowskiej,Apartment,3,70,Bez pośredników,1050000,15000,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-radunska-2-pokojowe-t4w9g7,ponad miesiąc temu,26,Gdańsk Orunia,ul. Raduńska,Apartment,2,43,Bez pośredników,950000,22093,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-piastowska-2-pokojowe-n6b3b9,ponad miesiąc temu,8,Gdańsk Przymorze,ul. Piastowska,Apartment,2,43,Oferta biura nieruchomości,565000,13140,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-2-pokojowe-p0q7d0,ponad miesiąc temu,20,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,2,55,Oferta biura nieruchomości,1192460,21800,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-lostowice-ul-lodzka-3-pokojowe-u2r5n9,ponad miesiąc temu,4,Gdańsk Łostowice,ul. Łódzka,Apartment,3,55,Bez pośredników,590000,10766,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-stare-miasto-ul-dluga-2-pokojowe-k4l2o4,ponad miesiąc temu,4,Gdańsk Stare Miasto,ul. Długa,Apartment,2,45,Bez pośredników,1059000,23533,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-a-hryniewickiego-3-pokojowe-g1k0e7,ponad miesiąc temu,20,Gdynia Śródmieście,ul. A. Hryniewickiego,Apartment,3,125,Bez pośredników,7850000,62800,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-2-pokojowe-e8k6z7,ponad miesiąc temu,16,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,2,55,Oferta biura nieruchomości,1190460,21763,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-ul-poziomkowa-3-pokojowe-r6u3h9,ponad miesiąc temu,1,Gdańsk,ul. Poziomkowa,Apartment,3,44,Oferta biura nieruchomości,590000,13376,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-chylonia-ul-gniewska-2-pokojowe-v5a6p8,ponad tydzień temu,11,Gdynia Chylonia,ul. Gniewska,Apartment,2,36,Bez pośredników,365000,10097,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-2-pokojowe-48-m2-k6n2n4,ponad miesiąc temu,4,Gdańsk Wrzeszcz,,Apartment,2,48,Bez pośredników,499000,10396,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-sienna-grobla-4-pokojowe-q6p5f5,ponad miesiąc temu,20,Gdańsk Śródmieście,ul. Sienna Grobla,Apartment,4,91,Bez pośredników,1999000,21967,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-nowy-port-ul-na-zaspe-3-pokojowe-k6h0y0,ponad miesiąc temu,8,Gdańsk Nowy Port,ul. Na Zaspę,Apartment,3,58,Bez pośredników,590000,10172,Gdańsk
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdansk-oliwa-ul-obroncow-westerplatte-4-pokojowe-n5w3a7,ponad miesiąc temu,19,Gdańsk Oliwa,ul. Obrońców Westerplatte,Apartment,4,83,Oferta biura nieruchomości,1640000,19759,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-kolobrzeska-1-pokoj-m3p5v7,ponad miesiąc temu,9,Gdańsk Przymorze,ul. Kołobrzeska,Apartment,1,27,Oferta biura nieruchomości,429000,15889,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-antoniego-abrahama-1-pokoj-n5a6e2,ponad miesiąc temu,8,Gdynia Śródmieście,ul. Antoniego Abrahama,Apartment,1,37,Bez pośredników,599000,16189,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-grabowek-ul-komandorska-3-pokojowe-l7t1w4,ponad miesiąc temu,14,Gdynia Grabówek,ul. Komandorska,Apartment,3,60,Bez pośredników,690000,11500,Gdynia
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-obroncow-wybrzeza-3-pokojowe-h6y1j2,ponad miesiąc temu,70,Gdynia Śródmieście,ul. Obrońców Wybrzeża,Apartment,3,91,Bez pośredników,2499000,27462,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-chwarzno-wiczlino-ul-teczowa-4-pokojowe-x2m5k6,ponad miesiąc temu,16,Gdynia Chwarzno-Wiczlino,ul. Tęczowa,Apartment,4,85,Oferta biura nieruchomości,999999,11719,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-igielnicka-2-pokojowe-x6a4t7,ponad miesiąc temu,11,Gdańsk Śródmieście,ul. Igielnicka,Apartment,2,44,Oferta biura nieruchomości,795000,18068,Gdańsk
o,https://adresowo.pl/o/mieszkanie-sopot-sopot-dolny-ul-dworcowa-3-pokojowe-j2g6u5,ponad miesiąc temu,4,Sopot Sopot Dolny,ul. Dworcowa,Apartment,3,76,Bez pośredników,1680000,22105,Sopot
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-szeroka-4-pokojowe-b9q8l8,ponad miesiąc temu,9,Gdańsk Śródmieście,ul. Szeroka,Apartment,4,57,Bez pośredników,1280000,22456,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-jana-heweliusza-2-pokojowe-c4a0l2,ponad miesiąc temu,16,Gdańsk Śródmieście,ul. Jana Heweliusza,Apartment,2,42,Bez pośredników,846000,20000,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-chwarzno-wiczlino-2-pokojowe-34-m2-i0x8x6,ponad miesiąc temu,14,Gdynia Chwarzno-Wiczlino,,Apartment,2,34,Oferta biura nieruchomości,399985,11675,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-tartaczna-3-pokojowe-k3f9c5,ponad miesiąc temu,11,Gdańsk Śródmieście,ul. Tartaczna,Apartment,3,44,Oferta biura nieruchomości,650000,14790,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-chylonia-ul-kartuska-3-pokojowe-u9f7p6,ponad miesiąc temu,7,Gdynia Chylonia,ul. Kartuska,Apartment,3,54,Bez pośredników,630000,11776,Gdynia
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdynia-dzialki-lesne-ul-bydgoska-2-pokojowe-j2a4j4,ponad miesiąc temu,17,Gdynia Działki Leśne,ul. Bydgoska,Apartment,2,51,Bez pośredników,1350000,26316,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-ks-franciszka-rogaczewskiego-2-pokojowe-b5o8j0,ponad miesiąc temu,8,Gdańsk Śródmieście,ul. ks. Franciszka Rogaczewskiego,Apartment,2,41,Bez pośredników,515000,12561,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-lakowa-2-pokojowe-n9o1m0,ponad miesiąc temu,17,Gdańsk Śródmieście,ul. Łąkowa,Apartment,2,35,Oferta biura nieruchomości,679000,19506,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-walowa-3-pokojowe-u7z0y9,ponad miesiąc temu,17,Gdańsk Śródmieście,ul. Wałowa,Apartment,3,51,Oferta biura nieruchomości,1275000,25158,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-kolobrzeska-2-pokojowe-n3x7l6,ponad miesiąc temu,8,Gdańsk Przymorze,ul. Kołobrzeska,Apartment,2,43,Bez pośredników,530000,12326,Gdańsk
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdansk-glowne-miasto-ul-panska-4-pokojowe-b5z4z6,ponad miesiąc temu,18,Gdańsk Główne Miasto,ul. Pańska,Apartment,4,112,Bez pośredników,1849500,16499,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-oliwa-al-grunwaldzka-2-pokojowe-s7u8s8,ponad miesiąc temu,11,Gdańsk Oliwa,al. Grunwaldzka,Apartment,2,42,Bez pośredników,720000,17143,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-ul-mostek-1-pokoj-a8y9y6,ponad miesiąc temu,13,Gdańsk,ul. Mostek,Apartment,1,26,Oferta biura nieruchomości,331646,12805,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-ul-kartuska-2-pokojowe-a5c5c4,ponad miesiąc temu,7,Gdańsk,ul. Kartuska,Apartment,2,39,Oferta biura nieruchomości,625649,16175,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-siedlce-ul-leona-wyczolkowskiego-3-pokojowe-f1m5d6,ponad miesiąc temu,15,Gdańsk Siedlce,ul. Leona Wyczółkowskiego,Apartment,3,79,Bez pośredników,899000,11409,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-przemyska-2-pokojowe-o2j8t6,ponad miesiąc temu,9,Gdańsk Ujeścisko,ul. Przemyska,Apartment,2,68,Bez pośredników,589000,8662,Gdańsk
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-sopot-sopot-dolny-ul-boleslawa-chrobrego-3-pokojowe-p3d9c6,ponad miesiąc temu,17,Sopot Sopot Dolny,ul. Bolesława Chrobrego,Apartment,3,69,Bez pośredników,1149000,16652,Sopot
o,https://adresowo.pl/o/mieszkanie-gdynia-dzialki-lesne-ul-slaska-2-pokojowe-v4m5g0,ponad miesiąc temu,14,Gdynia Działki Leśne,ul. Śląska,Apartment,2,41,Oferta biura nieruchomości,449000,11086,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-ul-starowiejska-2-pokojowe-s4i8q4,ponad miesiąc temu,4,Gdańsk,ul. Starowiejska,Apartment,2,52,Oferta biura nieruchomości,980000,18981,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-lodzka-4-pokojowe-f6l4p9,ponad miesiąc temu,18,Gdańsk Ujeścisko,ul. Łódzka,Apartment,4,79,Bez pośredników,948000,12000,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-grabowek-ul-morska-3-pokojowe-n9q6s6,ponad miesiąc temu,3,Gdynia Grabówek,ul. Morska,Apartment,3,72,Bez pośredników,815000,11319,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-obluze-ul-benislawskiego-3-pokojowe-b0n0j4,ponad miesiąc temu,16,Gdynia Obłuże,ul. Benisławskiego,Apartment,3,53,Bez pośredników,650000,12264,Gdynia
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-wawelska-3-pokojowe-h1g9t9,ponad miesiąc temu,5,Gdańsk Chełm,ul. Wawelska,Apartment,3,64,Oferta biura nieruchomości,749000,11649,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-kielpinek-ul-przytulna-2-pokojowe-u2c2s3,ponad miesiąc temu,5,Gdańsk Kiełpinek,ul. Przytulna,Apartment,2,51,Oferta biura nieruchomości,640000,12673,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-chwarzno-wiczlino-ul-franciszka-sokola-3-pokojowe-n1c5j4,ponad miesiąc temu,20,Gdynia Chwarzno-Wiczlino,ul. Franciszka Sokoła,Apartment,3,91,Bez pośredników,1100000,12091,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-na-stoku-4-pokojowe-w0z0d0,ponad miesiąc temu,15,Gdańsk Śródmieście,ul. Na Stoku,Apartment,4,106,Bez pośredników,1490000,14057,Gdańsk
o,https://adresowo.pl/o/mieszkanie-sopot-sopot-gorny-ul-armii-krajowej-2-pokojowe-g9c8p0,ponad miesiąc temu,7,Sopot Sopot Górny,ul. Armii Krajowej,Apartment,2,44,Bez pośredników,580000,13182,Sopot
o,https://adresowo.pl/o/mieszkanie-gdynia-oksywie-ul-plk-stanislawa-dabka-3-pokojowe-h4u2v5,ponad miesiąc temu,10,Gdynia Oksywie,ul. płk. Stanisława Dąbka,Apartment,3,60,Oferta biura nieruchomości,470000,7860,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-leszczynki-ul-ludwika-zamenhofa-2-pokojowe-d8m6j5,ponad miesiąc temu,5,Gdynia Leszczynki,ul. Ludwika Zamenhofa,Apartment,2,36,Oferta biura nieruchomości,359000,9972,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-zaspa-al-jana-pawla-ii-4-pokojowe-p5z0o9,ponad miesiąc temu,7,Gdańsk Zaspa,al. Jana Pawła II,Apartment,4,75,Bez pośredników,1499000,20013,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-kamienna-gora-3-pokojowe-65-m2-o1q0c2,ponad miesiąc temu,1,Gdynia Kamienna Góra,,Apartment,3,65,Bez pośredników,850000,13077,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-dzialki-lesne-ul-slaska-3-pokojowe-r8x0e1,ponad miesiąc temu,9,Gdynia Działki Leśne,ul. Śląska,Apartment,3,78,Bez pośredników,1053000,13500,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-jaworowa-3-pokojowe-q7g6w5,ponad miesiąc temu,14,Gdańsk Jasień,ul. Jaworowa,Apartment,3,53,Oferta biura nieruchomości,685055,12950,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-stepkarska-2-pokojowe-z2v4r7,ponad miesiąc temu,20,Gdańsk Śródmieście,ul. Stępkarska,Apartment,2,38,Oferta biura nieruchomości,850000,22292,Gdańsk
o,https://adresowo.pl/o/mieszkanie-sopot-centrum-al-niepodleglosci-3-pokojowe-n3d2p0,ponad miesiąc temu,12,Sopot Centrum,al. Niepodległości,Apartment,3,54,Oferta biura nieruchomości,1000000,18519,Sopot
o,https://adresowo.pl/o/mieszkanie-gdynia-obluze-ul-krawiecka-2-pokojowe-l5a6g6,ponad miesiąc temu,2,Gdynia Obłuże,ul. Krawiecka,Apartment,2,43,Oferta biura nieruchomości,566000,13163,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-starowiejska-4-pokojowe-v6q4z6,ponad miesiąc temu,12,Gdynia Śródmieście,ul. Starowiejska,Apartment,4,66,Bez pośredników,1024000,15515,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-starowiejska-3-pokojowe-g9g1v3,ponad miesiąc temu,15,Gdańsk Letnica,ul. Starowiejska,Apartment,3,66,Oferta biura nieruchomości,1048960,15893,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-chmielna-1-pokoj-d5v2t7,ponad miesiąc temu,3,Gdańsk Śródmieście,ul. Chmielna,Apartment,1,27,Oferta biura nieruchomości,819300,30594,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-mostek-1-pokoj-b3w0m9,ponad miesiąc temu,4,Gdańsk Śródmieście,ul. Mostek,Apartment,1,38,Oferta biura nieruchomości,506869,13353,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-al-rzeczypospolitej-3-pokojowe-a2p8z9,ponad miesiąc temu,5,Gdańsk Przymorze,al. Rzeczypospolitej,Apartment,3,33,Oferta biura nieruchomości,464900,14045,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-piecki-al-aleja-pawla-adamowicza-2-pokojowe-j6g8m0,ponad miesiąc temu,2,Gdańsk Piecki,al. Aleja Pawła Adamowicza,Apartment,2,41,Oferta biura nieruchomości,576516,13997,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-prezydenta-lecha-kaczynskiego-4-pokojowe-y8a5b4,ponad miesiąc temu,21,Gdańsk Przymorze,ul. Prezydenta Lecha Kaczyńskiego,Apartment,4,108,Oferta biura nieruchomości,2759000,25546,Gdańsk
o,https://adresowo.pl/o/mieszkanie-sopot-al-niepodleglosci-3-pokojowe-j3y3t0,ponad miesiąc temu,11,Sopot,al. Niepodległości,Apartment,3,61,Oferta biura nieruchomości,1125000,18458,Sopot
o,https://adresowo.pl/o/mieszkanie-gdynia-orlowo-ul-popiela-2-pokojowe-d5v5e9,ponad miesiąc temu,14,Gdynia Orłowo,ul. Popiela,Apartment,2,50,Oferta biura nieruchomości,995000,19817,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-piekarnicza-3-pokojowe-x8d5b3,ponad miesiąc temu,18,Gdańsk Morena,ul. Piekarnicza,Apartment,3,65,Oferta biura nieruchomości,850000,13077,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-lakowa-3-pokojowe-j2b1z7,ponad miesiąc temu,12,Gdańsk Śródmieście,ul. Łąkowa,Apartment,3,61,Oferta biura nieruchomości,1419000,23262,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-4-pokojowe-69-m2-o3f1g0,ponad miesiąc temu,18,Gdańsk Jasień,,Apartment,4,70,Oferta biura nieruchomości,769000,11022,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-4-pokojowe-92-m2-o8f6x5,ponad miesiąc temu,12,Gdańsk Jasień,,Apartment,4,92,Oferta biura nieruchomości,850000,9191,Gdańsk
o,https://adresowo.pl/o/mieszkanie-sopot-al-niepodleglosci-4-pokojowe-f1w8y3,ponad miesiąc temu,15,Sopot,al. Niepodległości,Apartment,4,106,Oferta biura nieruchomości,1199000,11311,Sopot
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-leszczynowa-3-pokojowe-x7h5p3,ponad miesiąc temu,8,Gdańsk Jasień,ul. Leszczynowa,Apartment,3,63,Oferta biura nieruchomości,649773,10350,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-barniewice-ul-malinowa-2-pokojowe-y5o7c2,ponad miesiąc temu,7,Gdańsk Barniewice,ul. Malinowa,Apartment,2,43,Oferta biura nieruchomości,467316,10800,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-barniewice-ul-malinowa-4-pokojowe-o4k7n3,ponad miesiąc temu,7,Gdańsk Barniewice,ul. Malinowa,Apartment,4,66,Oferta biura nieruchomości,704500,10668,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-barniewice-ul-malinowa-2-pokojowe-f2n3v6,ponad miesiąc temu,7,Gdańsk Barniewice,ul. Malinowa,Apartment,2,28,Oferta biura nieruchomości,338760,12000,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-barniewice-ul-malinowa-3-pokojowe-c7v3y4,ponad miesiąc temu,7,Gdańsk Barniewice,ul. Malinowa,Apartment,3,52,Oferta biura nieruchomości,539448,10400,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-dlugie-ogrody-3-pokojowe-j0w2c1,ponad miesiąc temu,14,Gdańsk Śródmieście,ul. Długie Ogrody,Apartment,3,53,Oferta biura nieruchomości,725000,13731,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-barniewice-ul-malinowa-3-pokojowe-b5j5d0,ponad miesiąc temu,7,Gdańsk Barniewice,ul. Malinowa,Apartment,3,66,Oferta biura nieruchomości,633984,9600,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-przedzalnicza-2-pokojowe-m5f1l2,ponad miesiąc temu,19,Gdańsk Śródmieście,ul. Przędzalnicza,Apartment,2,43,Oferta biura nieruchomości,879000,20634,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-zlota-4-pokojowe-c5f0e2,ponad miesiąc temu,12,Gdańsk Ujeścisko,ul. Złota,Apartment,4,66,Oferta biura nieruchomości,799000,12180,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-lostowice-ul-pastelowa-2-pokojowe-t4p2z1,ponad miesiąc temu,6,Gdańsk Łostowice,ul. Pastelowa,Apartment,2,36,Oferta biura nieruchomości,436000,12261,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-letnicka-3-pokojowe-g4e4k4,ponad miesiąc temu,1,Gdańsk Letnica,ul. Letnicka,Apartment,3,56,Oferta biura nieruchomości,1200000,21364,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-strzyza-ul-bernarda-chrzanowskiego-5-pokojowe-d1g9e2,ponad miesiąc temu,13,Gdańsk Strzyża,ul. Bernarda Chrzanowskiego,Apartment,5,84,Oferta biura nieruchomości,1549000,18351,Gdańsk
o,https://adresowo.pl/o/s5l6s8,ponad miesiąc temu,9,Gdańsk Orlinki,ul. Mieczysława Boguckiego,Apartment,2,36,Oferta biura nieruchomości,485000,13529,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-lostowice-ul-niepolomicka-3-pokojowe-r0t3j4,ponad miesiąc temu,17,Gdańsk Łostowice,ul. Niepołomicka,Apartment,3,70,Oferta biura nieruchomości,799000,11419,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-bulonska-3-pokojowe-w2y1n3,ponad miesiąc temu,9,Gdańsk Morena,ul. Bulońska,Apartment,3,60,Oferta biura nieruchomości,789000,13150,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-starowiejska-4-pokojowe-w8m3x4,ponad miesiąc temu,18,Gdańsk Letnica,ul. Starowiejska,Apartment,4,82,Oferta biura nieruchomości,1149260,13947,Gdańsk
o,https://adresowo.pl/o/x5u5m8,ponad miesiąc temu,8,Gdańsk Sobieszewo,ul. 100-lecia Związku Harcerstwa Polskiego,Apartment,2,35,Oferta biura nieruchomości,760000,21622,Gdańsk
o,https://adresowo.pl/o/v9t1c7,ponad miesiąc temu,8,Gdańsk Sobieszewo,ul. Nadwiślańska,Apartment,2,32,Oferta biura nieruchomości,605000,18960,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-1-pokoj-26-m2-q4p5f3,ponad miesiąc temu,17,Gdańsk Śródmieście,,Apartment,1,26,Oferta biura nieruchomości,379030,14500,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-sw-piotra-2-pokojowe-p8s6m3,ponad miesiąc temu,19,Gdynia Śródmieście,ul. św. Piotra,Apartment,2,55,Oferta biura nieruchomości,1250000,22744,Gdynia
o,https://adresowo.pl/o/r9k4t3,ponad miesiąc temu,6,Gdynia Śródmieście,ul. św. Piotra,Apartment,2,53,Oferta biura nieruchomości,1020000,19180,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-grabowek-ul-hugo-kollataja-3-pokojowe-k4g1o2,ponad miesiąc temu,20,Gdynia Grabówek,ul. Hugo Kołłątaja,Apartment,3,61,Oferta biura nieruchomości,1199000,19656,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-kowale-3-pokojowe-64-m2-h8b0y3,ponad miesiąc temu,20,Gdańsk Kowale,,Apartment,3,64,Oferta biura nieruchomości,579999,9041,Gdańsk
